article_name,country,revision_id,article_quality,population
Abdul Majeed Khan,Pakistan,800252785,Start,199047300.0
Muhammad Afzal Khan Dhandla,Pakistan,800252802,Start,199047300.0
Ghulam Rasool Sahi,Pakistan,800252808,Start,199047300.0
Muhammad Asim Nazir,Pakistan,800252825,Start,199047300.0
Rajab Ali Khan Baloch,Pakistan,800252837,Start,199047300.0
Chaudhry Shehbaz Babar,Pakistan,800252839,Stub,199047300.0
Mian Muhammad Farooq,Pakistan,800252905,Stub,199047300.0
Nisar Ahmad Jutt,Pakistan,800252936,Start,199047300.0
Rana Afzal Khan,Pakistan,800252972,Stub,199047300.0
Mian Abdul Manan,Pakistan,800252977,Stub,199047300.0
Ghulam Muhammad Lali,Pakistan,800253035,Stub,199047300.0
Azhar Qayyum,Pakistan,800253165,Start,199047300.0
Sheikh Muhammad Akram,Pakistan,800253196,Stub,199047300.0
Sahibzada Muhammad Nazeer Sultan,Pakistan,800253212,Start,199047300.0
Najaf Abbas Sial,Pakistan,800253218,Stub,199047300.0
Chaudhary Khalid Javed,Pakistan,800253230,Stub,199047300.0
Asad Ur Rehman,Pakistan,800253268,Start,199047300.0
Chaudhry Mehmood Bashir,Pakistan,800253299,Start,199047300.0
Mian Tariq Mehmood,Pakistan,800253304,Stub,199047300.0
Rana Umar Nazir Khan,Pakistan,800253316,Start,199047300.0
Amjad Ali Khan (politician),Pakistan,800254136,Stub,199047300.0
User:AliHKhan/sandbox,Pakistan,800254992,Start,199047300.0
Iftikhar Cheema,Pakistan,800269556,Start,199047300.0
Saira Afzal Tarar,Pakistan,800269570,Start,199047300.0
Nawabzada Mazhar Ali,Pakistan,800269611,Stub,199047300.0
Chaudhry Abid Raza,Pakistan,800269654,Stub,199047300.0
Nasir Iqbal Bosal,Pakistan,800269676,Start,199047300.0
Armaghan Subhani,Pakistan,800269849,Stub,199047300.0
Shamim Ahmed,Pakistan,800269871,Stub,199047300.0
Syed Iftikhar Ul Hassan,Pakistan,800269886,Stub,199047300.0
Mian Muhammad Rashid,Pakistan,800269952,Stub,199047300.0
Muhammad Riaz Malik,Pakistan,800269995,Start,199047300.0
Mehr Ishtiaq Ahmed,Pakistan,800270012,Start,199047300.0
Shaikh Rohale Asghar,Pakistan,800270087,Start,199047300.0
Afzal Khokhar,Pakistan,800270260,Start,199047300.0
Sohail Shaukat Butt,Pakistan,800270292,Start,199047300.0
Mian Javed Latif,Pakistan,800270389,Start,199047300.0
Irfan Dogar,Pakistan,800270480,Stub,199047300.0
Salman Haneef,Pakistan,800270596,Stub,199047300.0
Waseem Akhtar Shaikh,Pakistan,800270639,Start,199047300.0
Malik Rasheed Ahmed Khan,Pakistan,800270747,Stub,199047300.0
Rana Muhammad Ishaq,Pakistan,800270754,Start,199047300.0
Rana Muhammad Hayat,Pakistan,800270772,Start,199047300.0
Chaudhry Nadeem Abbas,Pakistan,800270786,Start,199047300.0
Chaudhry Riaz-ul-Haq,Pakistan,800270798,Stub,199047300.0
Ashiq Husain Khan,Pakistan,800270812,Stub,199047300.0
Rao Muhammad Ajmal Khan,Pakistan,800270821,Start,199047300.0
Muhammad Moeen Wattoo,Pakistan,800270830,Stub,199047300.0
Malik Abdul Gafar Dogar,Pakistan,800270838,Start,199047300.0
Malik Aamir Dogar,Pakistan,800270915,Stub,199047300.0
Rana Muhammad Qasim Noon,Pakistan,800271134,Start,199047300.0
Muhammad Khan Daha,Pakistan,800271200,Stub,199047300.0
Aslam Bodla,Pakistan,800271209,Start,199047300.0
Chaudhry Iftikhar Nazir,Pakistan,800271215,Start,199047300.0
Muhammad Tufail (politician),Pakistan,800271254,Start,199047300.0
Muhammad Munir Azhar,Pakistan,800271262,Stub,199047300.0
Sardar Mansab Ali Dogar,Pakistan,800271305,Start,199047300.0
Syed Athar Hussain Gilani,Pakistan,800271309,Stub,199047300.0
Rana Zahid Hussain,Pakistan,800271319,Start,199047300.0
Chaudhry Nazeer Ahmad,Pakistan,800271390,Stub,199047300.0
Syed Sajid Mehdi,Pakistan,800271504,Stub,199047300.0
Tahir Iqbal Chaudhry,Pakistan,800271513,Stub,199047300.0
Saeed Ahmed Khan,Pakistan,800271528,Start,199047300.0
Amjad Farooq Khan,Pakistan,800271554,Start,199047300.0
Sardar Muhammad Jaffar Khan Leghari,Pakistan,800271645,Start,199047300.0
Sultan Mehmood,Pakistan,800271660,Stub,199047300.0
Syed Basit Sultan Bukhari,Pakistan,800271678,Start,199047300.0
Faiz Ul Hassan,Pakistan,800271713,Stub,199047300.0
Syed Muhammad Saqlain,Pakistan,800271717,Start,199047300.0
Syed Ali Hassan Gilani,Pakistan,800271761,Start,199047300.0
Najibuddin Awaisi,Pakistan,800271767,Start,199047300.0
Alam Dad Lalika,Pakistan,800271930,Start,199047300.0
Tahir Bashir Cheema,Pakistan,800271993,Stub,199047300.0
Khwaja Ghulam Rasool Koreja,Pakistan,800272038,Stub,199047300.0
Sheikh Fayyaz Ud Din,Pakistan,800272065,Stub,199047300.0
Mustafa Mehmood,Pakistan,800272094,Start,199047300.0
Mian Imtiaz Ahmed,Pakistan,800272105,Start,199047300.0
Nauman Islam Shaikh,Pakistan,800272136,Start,199047300.0
Ali Gohar Khan Mahar,Pakistan,800272167,Start,199047300.0
Muhammad Ayaz Soomro,Pakistan,800289343,Stub,199047300.0
Ghos Bakhsh Khan Mahar,Pakistan,800289348,Start,199047300.0
Nazeer Ahmed Baghio,Pakistan,800289359,Stub,199047300.0
Mir Aamir Ali Khan Magsi,Pakistan,800289371,Stub,199047300.0
Aijaz Hussain Jakhrani,Pakistan,800289396,Start,199047300.0
Mir Shabbir Ali,Pakistan,800289403,Stub,199047300.0
Ehsan ur Rehman Mazari,Pakistan,800289408,Stub,199047300.0
Azra Fazal Pechuho,Pakistan,800289546,Start,199047300.0
Syed Gulam Mustafa Shah,Pakistan,800289562,Start,199047300.0
Nawab Ali Wassan,Pakistan,800289583,Stub,199047300.0
Syed Kazim Ali,Pakistan,800289607,Stub,199047300.0
Makhdoom Saeeduz Zaman,Pakistan,800289616,Stub,199047300.0
Khalid Maqbool Siddiqui,Pakistan,800289633,Stub,199047300.0
Syed Waseem Hussain,Pakistan,800289682,Start,199047300.0
Syed Amir Ali Shah Jamote,Pakistan,800289784,Start,199047300.0
Haji Abdul Sattar,Pakistan,800289791,Stub,199047300.0
Sardar Kamal Khan,Pakistan,800289820,Stub,199047300.0
Fahmida Mirza,Pakistan,800289840,Start,199047300.0
Hussain Shah Jilani,Pakistan,800289841,Stub,199047300.0
Mir Munawar Ali,Pakistan,800289865,Start,199047300.0
Nawab Muhammad Yousuf,Pakistan,800289871,Start,199047300.0
Fakeer Sher Muhammad Bilalani,Pakistan,800289887,Stub,199047300.0
Pir Noor Muhammad Shah Jeelani,Pakistan,800289896,Start,199047300.0
Asad Sikandar,Pakistan,800289999,Start,199047300.0
Imran Zafar,Pakistan,800290021,Stub,199047300.0
Pir Baksh Junejo,Pakistan,800290032,Stub,199047300.0
Shazia Marri,Pakistan,800290049,Start,199047300.0
Roshan Din Junejo,Pakistan,800290054,Start,199047300.0
Salman Khan Baloch,Pakistan,800290113,Start,199047300.0
Khuwaja Sohail Mansoor,Pakistan,800290128,Start,199047300.0
Iqbal Qadri,Pakistan,800290241,Start,199047300.0
Mahboob Alam (politician),Pakistan,800290247,Stub,199047300.0
Abdul Waseem,Pakistan,800290254,Start,199047300.0
Sheikh Salahuddin (politician),Pakistan,800290271,Start,199047300.0
Muhammad Kamal Malik,Pakistan,800290286,Stub,199047300.0
Kunwar Naveed Jamil,Pakistan,800290299,Stub,199047300.0
Sufiyan Yousuf,Pakistan,800290306,Start,199047300.0
Shah Jahan Baloch,Pakistan,800290330,Stub,199047300.0
Syed Asif Husnain,Pakistan,800290520,Start,199047300.0
Muhammad Muzammil Qureshi,Pakistan,800290645,Stub,199047300.0
Iqbal Muhammad Ali Khan,Pakistan,800290678,Start,199047300.0
Muhammad Ali Rashid,Pakistan,800290692,Stub,199047300.0
Syed Ali Raza Abidi,Pakistan,800290706,Start,199047300.0
Sajid Ahmed,Pakistan,800290720,Start,199047300.0
Mahmood Khan Achakzai,Pakistan,800290749,C,199047300.0
Moulvi Agha Muhammad,Pakistan,800290927,Start,199047300.0
Abdul Qahar Khan Wadan,Pakistan,800290940,Stub,199047300.0
Khalid Hussain Magsi,Pakistan,800290998,Start,199047300.0
Sardar Kamal Khan Bangulzai,Pakistan,800291006,Stub,199047300.0
Molana Qamar ud Din,Pakistan,800291018,Stub,199047300.0
Jam Kamal Khan,Pakistan,800291048,Start,199047300.0
Syed Essa Noori,Pakistan,800291060,Stub,199047300.0
Mohammad Aslam Khan (politician),Pakistan,800296479,Start,199047300.0
Mussarat Ahmed Zeb,Pakistan,800453323,Stub,199047300.0
Nafisa Shah,Pakistan,800455849,Start,199047300.0
Bhawan Das,Pakistan,800456179,Stub,199047300.0
Isphanyar M. Bhandara,Pakistan,800456189,Stub,199047300.0
Ramesh Kumar Vankwani,Pakistan,800456214,Stub,199047300.0
Tariq Christopher Qaiser,Pakistan,800456218,Stub,199047300.0
Khalil Francis,Pakistan,800456228,Stub,199047300.0
Ramesh Lal,Pakistan,800456243,Stub,199047300.0
Lal Chand,Pakistan,800456249,Stub,199047300.0
Sanjay Perwani,Pakistan,800456260,Stub,199047300.0
Raja Aamer Zaman,Pakistan,800456433,Stub,199047300.0
Malik Iqbal Mehdi Khan,Pakistan,800456480,Stub,199047300.0
Muhammad Ijaz Ahmed Chaudhary,Pakistan,800456515,Start,199047300.0
Rai Mansab Ali Khan,Pakistan,800456590,Start,199047300.0
Muhammad Arif Chaudhry,Pakistan,800456605,Stub,199047300.0
Syed Ashiq Hussain Bukhari,Pakistan,800456637,Stub,199047300.0
Siddique Khan Baloch,Pakistan,800456665,Stub,199047300.0
Rai Hassan Nawaz,Pakistan,800456675,Stub,199047300.0
Muhammad Ibrahim Jatoi,Pakistan,800456747,Stub,199047300.0
Zulfiqar Ali Behan,Pakistan,800456750,Stub,199047300.0
Sadiq Ali Memon,Pakistan,800456765,Stub,199047300.0
Muhammad Rehan Hashmi,Pakistan,800456781,Stub,199047300.0
Abdul Rahim Khan Mandokhel,Pakistan,800456828,Start,199047300.0
Imran Khattak,Pakistan,800562096,Start,199047300.0
Mujahid Ali,Pakistan,800569621,Start,199047300.0
Khawaja Izharul Hassan,Pakistan,800570820,Start,199047300.0
Bashir Ahmed Sarki,Pakistan,800574730,C,199047300.0
Shahbaz Bhatti,Pakistan,800624562,C,199047300.0
Syed Abuzar Bukhari,Pakistan,800736185,Stub,199047300.0
Syed Anayat Ali Shah,Pakistan,800736220,Stub,199047300.0
Sultan Mehmood Chaudhry,Pakistan,800770094,Stub,199047300.0
Salim Rehman,Pakistan,800773978,Start,199047300.0
Sher Akbar Khan,Pakistan,800774519,Start,199047300.0
Ghulam Muhammad Khan Bhurgri,Pakistan,800818948,C,199047300.0
Gul Hameed Khan Rokhri,Pakistan,800876407,Start,199047300.0
Ghazi Ghulab Jamal,Pakistan,800876627,Start,199047300.0
Shahab Uddin Khan,Pakistan,800877897,Start,199047300.0
Alhaj Shah Jee Gul Afridi,Pakistan,800878232,Stub,199047300.0
Nasir Khan Afridi,Pakistan,800878551,Stub,199047300.0
Chaudhry Khaliquzzaman,Pakistan,800908672,Start,199047300.0
Babar Awan,Pakistan,800917339,C,199047300.0
Asim Hussain,Pakistan,800947032,Start,199047300.0
Abid Sher Ali,Pakistan,801061957,Start,199047300.0
Lady Abdullah Haroon,Pakistan,801165999,Stub,199047300.0
Abdul Wahid Soomro,Pakistan,801213228,Stub,199047300.0
Kiran Haider,Pakistan,801221172,Stub,199047300.0
Naseema Hafeez Panezai,Pakistan,801221184,Stub,199047300.0
Nafeesa Inayatullah Khan Khattak,Pakistan,801221204,Stub,199047300.0
Sajida Begum,Pakistan,801221216,Stub,199047300.0
Begum Tahira Bukhari,Pakistan,801221235,Stub,199047300.0
Aisha Syed (politician),Pakistan,801221291,Stub,199047300.0
Zaib Jaffar,Pakistan,801221306,Stub,199047300.0
Parveen Masood Bhatti,Pakistan,801221317,Stub,199047300.0
Kiran Imran Dar,Pakistan,801221323,Stub,199047300.0
Shaista Pervaiz,Pakistan,801221328,Stub,199047300.0
Nighat Parveen,Pakistan,801221336,Stub,199047300.0
Begum Majeeda Wyne,Pakistan,801221342,Stub,199047300.0
Khalida Mansoor,Pakistan,801221348,Stub,199047300.0
Asyia Naz Tanoli,Pakistan,801221355,Stub,199047300.0
Rida Khan,Pakistan,801221367,Stub,199047300.0
Seema Mohiuddin Jameeli,Pakistan,801221428,Stub,199047300.0
Shahnaz Saleem Malik,Pakistan,801221441,Stub,199047300.0
Leila Khan,Pakistan,801221451,Stub,199047300.0
Surriya Asghar,Pakistan,801221463,Stub,199047300.0
Shahzadi Umerzadi Tiwana,Pakistan,801221466,Stub,199047300.0
Maiza Hameed,Pakistan,801221472,Stub,199047300.0
Farhana Qamar,Pakistan,801221481,Stub,199047300.0
Shaheen Shafiq,Pakistan,801221488,Stub,199047300.0
Iffat Liaqat,Pakistan,801221495,Stub,199047300.0
Abdul Ghani Talpur,Pakistan,801221497,Stub,199047300.0
Romina Khurshid Alam,Pakistan,801221513,Stub,199047300.0
Zuhra Wadood Fatmi,Pakistan,801221520,Stub,199047300.0
Asma Mamdot,Pakistan,801221526,Stub,199047300.0
Sabiha Nazir,Pakistan,801221591,Stub,199047300.0
Ammara Khan,Pakistan,801221593,Stub,199047300.0
Phyllis Azeem,Pakistan,801221600,Stub,199047300.0
Shaza Fatima Khawaja,Pakistan,801221606,Stub,199047300.0
Shakila Luqman,Pakistan,801221628,Stub,199047300.0
Munaza Hassan,Pakistan,801221647,Stub,199047300.0
Belum Hasnain,Pakistan,801221658,Stub,199047300.0
Suraiya Jatoi,Pakistan,801221663,Stub,199047300.0
Shagufta Jumani,Pakistan,801221670,Stub,199047300.0
Mahreen Razaque Bhutto,Pakistan,801221678,Stub,199047300.0
Shazia Sobia,Pakistan,801221688,Stub,199047300.0
Shahida Rehmani,Pakistan,801221695,Stub,199047300.0
Musarat Rafique Mahesar,Pakistan,801221699,Stub,199047300.0
Kishwer Zehra,Pakistan,801221740,Stub,199047300.0
Fouzia Hameed,Pakistan,801221746,Stub,199047300.0
Saman Sultana Jaffri,Pakistan,801221752,Stub,199047300.0
Nikhat Shakeel Khan,Pakistan,801221762,Stub,199047300.0
Reeta Ishwar,Pakistan,801221770,Stub,199047300.0
Shahjehan (politician),Pakistan,801221776,Stub,199047300.0
Abdul Haq (politician),Pakistan,801221880,Stub,199047300.0
Shamasunnisa,Pakistan,801221920,Stub,199047300.0
Shazia Mubashar,Pakistan,801221926,Stub,199047300.0
Shizra Mansab Ali Khan,Pakistan,801221938,Stub,199047300.0
Abdul Kadir Gillani,Pakistan,801221957,Stub,199047300.0
Zil-e-Huma (politician),Pakistan,801222097,Stub,199047300.0
Alizeh Iqbal Haider,Pakistan,801222179,Stub,199047300.0
Tahira Asif,Pakistan,801222187,Start,199047300.0
Abdul Maalik Wazir,Pakistan,801222249,Stub,199047300.0
Abdul Qayyum Khan Jatoi,Pakistan,801222781,Stub,199047300.0
Atiqa Odho,Pakistan,801240166,Start,199047300.0
Malik Ibrar Ahmed,Pakistan,801249366,Start,199047300.0
Malik Ihtebar Khan,Pakistan,801250314,Stub,199047300.0
Muhammad Zain Elahi,Pakistan,801251127,Stub,199047300.0
Nawabzada Raja Matloob Mehdi,Pakistan,801253412,Stub,199047300.0
Chaudhry Hamid Hameed,Pakistan,801257158,Start,199047300.0
Balach Marri,Pakistan,801268728,Stub,199047300.0
Yousaf Raza Gillani,Pakistan,801321773,GA,199047300.0
Zulfiqar Shah,Pakistan,801341415,C,199047300.0
Tehmina Daultana,Pakistan,801361328,Start,199047300.0
Amar Lal,Pakistan,801373429,Stub,199047300.0
Aftab Hussain Shah Jillani,Pakistan,801436145,Stub,199047300.0
Chaudhry Abdul Rahim,Pakistan,801451582,Stub,199047300.0
Bahadur Ahmed Khan Sihar,Pakistan,801534131,Stub,199047300.0
Ch. Nazar Muhammad Gondal,Pakistan,801534162,Start,199047300.0
Ghous Bakhsh Raisani,Pakistan,801534261,Stub,199047300.0
Imran Ahmed Shah,Pakistan,801534301,Stub,199047300.0
Omar Ayub Khan,Pakistan,801534493,Stub,199047300.0
Secular and Nationalist Jinnah,Pakistan,801536406,Start,199047300.0
Sheraz Mahmood,Pakistan,801536592,Stub,199047300.0
Sohail Mansoor,Pakistan,801536639,Stub,199047300.0
Syed Sardar Ali Shah,Pakistan,801536719,Stub,199047300.0
My Brother (book),Pakistan,801558097,Stub,199047300.0
Akhonzada Chitan,Pakistan,801600059,Stub,199047300.0
Akram Masih Gill,Pakistan,801613996,Stub,199047300.0
Israr Ullah Zehri,Pakistan,801676514,Stub,199047300.0
Ghinwa Bhutto,Pakistan,801712559,Start,199047300.0
Ahmad Raza Khan Kasuri,Pakistan,801840064,Start,199047300.0
Mian Aminuddin,Pakistan,801935104,Stub,199047300.0
Babu Muhammad Rafique,Pakistan,801959448,Stub,199047300.0
Ghazan Marri,Pakistan,801995309,Stub,199047300.0
Sardar Mir Badshah Qaisrani,Pakistan,802002869,Stub,199047300.0
Sahibzada Muhammad Yaqoob,Pakistan,802069478,Start,199047300.0
Nusrat Bhutto,Pakistan,802070278,C,199047300.0
Abdul Jabbar Khan,Pakistan,802143381,Start,199047300.0
Ali Asghar Khan (politician),Pakistan,802148439,C,199047300.0
Humayun Saifullah Khan,Pakistan,802156732,Stub,199047300.0
Ghulam Murtaza Satti,Pakistan,802188230,Stub,199047300.0
Syed Imran Ahmed,Pakistan,802190412,Stub,199047300.0
Gul Khan Nasir,Pakistan,802273347,C,199047300.0
Sultan Ali Chaudhry,Pakistan,802285213,Stub,199047300.0
John Kenneth Williams,Pakistan,802311393,Stub,199047300.0
Kalsoom Perveen,Pakistan,802311595,Start,199047300.0
Muhammad Usman Khan Kakar,Pakistan,802311779,Stub,199047300.0
Mushahid Ullah Khan,Pakistan,802311832,Start,199047300.0
Nehal Hashmi,Pakistan,802311861,Start,199047300.0
Rahila Magsi,Pakistan,802311933,Stub,199047300.0
Sherry Rehman,Pakistan,802312011,C,199047300.0
Shahbaz Taseer,Pakistan,802346710,Stub,199047300.0
Agha Shorish Kashmiri,Pakistan,802354609,Start,199047300.0
Khawaja Salman Rafique,Pakistan,802355238,Stub,199047300.0
Shazia Ashfaq Mattu,Pakistan,802356099,Stub,199047300.0
Khawaja Muhammad Safdar,Pakistan,802356863,Stub,199047300.0
Qasim Zia,Pakistan,802362679,Start,199047300.0
Agha Siraj Durrani,Pakistan,802473585,Stub,199047300.0
Abdul Rehman Khan Kanju,Pakistan,802480664,Start,199047300.0
Muhammad Junaid Anwar Chaudhry,Pakistan,802480838,Start,199047300.0
Abdul Kadir Khanzada,Pakistan,802512882,Stub,199047300.0
Andleeb Abbas,Pakistan,802543432,C,199047300.0
Hina Rabbani Khar,Pakistan,802560404,GA,199047300.0
Shireen Mazari,Pakistan,802576869,C,199047300.0
Dawar Khan Kundi,Pakistan,802620569,Start,199047300.0
Ahmed Mian Soomro,Pakistan,802683316,Start,199047300.0
Fakhar Imam,Pakistan,802692936,Stub,199047300.0
Sardar Ashiq Hussain,Pakistan,802760039,Stub,199047300.0
Farah Aqil,Pakistan,802760954,Stub,199047300.0
Zaeem Qadri,Pakistan,802774276,Stub,199047300.0
Hyder Bux Jatoi,Pakistan,802778331,Start,199047300.0
Farzana Raja,Pakistan,802795254,C,199047300.0
Jinnah of Pakistan,Pakistan,802800084,Stub,199047300.0
Qadir Magsi,Pakistan,802809688,Start,199047300.0
Anjum Aqeel Khan,Pakistan,802834867,Start,199047300.0
Murad Abro,Pakistan,802861534,Stub,199047300.0
Fazal Dad Khan,Pakistan,802873544,Stub,199047300.0
Lala Fazal-ur-Rehman,Pakistan,802980868,Stub,199047300.0
Mian Gul Akbar Zaib,Pakistan,803032665,Start,199047300.0
Begum Mahmooda Salim Khan,Pakistan,803072577,Start,199047300.0
Amjad Bashir,Pakistan,803083116,C,199047300.0
Arbab Zakaullah,Pakistan,803126945,Stub,199047300.0
Arif Aziz Sheikh,Pakistan,803130433,Stub,199047300.0
Arifa Khalid Pervaiz,Pakistan,803130650,Stub,199047300.0
Habibullah Bahar Chowdhury,Pakistan,803132562,Start,199047300.0
Mir Bahadur Khan Khoso,Pakistan,803136821,Start,199047300.0
Firdous Ashiq Awan,Pakistan,803217606,Start,199047300.0
Hazar Khan Bijarani,Pakistan,803226341,Stub,199047300.0
Syed Raza Ali Gillani,Pakistan,803248922,Start,199047300.0
Asghar Ali Jutt,Pakistan,803306594,Stub,199047300.0
Nawab Changez Khan Marri,Pakistan,803344928,Start,199047300.0
Aasia Ishaque,Pakistan,803367024,Start,199047300.0
Imran Farooq,Pakistan,803419611,C,199047300.0
Begum Kulsum Saifullah Khan,Pakistan,803435455,Start,199047300.0
Hina Jilani,Pakistan,803569441,C,199047300.0
Mahmud Ali (statesman),Pakistan,803570014,C,199047300.0
Khawaja Sheraz Mehmood,Pakistan,803599995,Stub,199047300.0
Syed Samsam Bukhari,Pakistan,803600005,Start,199047300.0
Rana Asif Tauseef,Pakistan,803600029,Stub,199047300.0
Sahibzada Farooq Ali,Pakistan,803614498,Stub,199047300.0
Khaqan Abbasi,Pakistan,803657909,Start,199047300.0
Mukhtiar Ahmad Junejo,Pakistan,803677249,Stub,199047300.0
Hafeez Ur Rehman,Pakistan,803792208,Stub,199047300.0
Sumaira Malik,Pakistan,803816250,Start,199047300.0
Nawabzada Lashkari Raisani,Pakistan,803823660,Stub,199047300.0
Faisal Subzwari,Pakistan,803879940,Start,199047300.0
Asma Jahangir,Pakistan,803880819,GA,199047300.0
Zafarullah Khan Jamali,Pakistan,803895215,GA,199047300.0
A.R. Jamali,Pakistan,803896472,Stub,199047300.0
Wajihuddin Ahmed,Pakistan,803914924,C,199047300.0
Fatima Begum (politician),Pakistan,803939660,Start,199047300.0
Usman Badini,Pakistan,804200928,Start,199047300.0
Fatima Jinnah,Pakistan,804301755,C,199047300.0
Tehmina Durrani,Pakistan,804404814,C,199047300.0
Sohail Mahmood,Pakistan,804409397,Stub,199047300.0
Tariq Azim Khan,Pakistan,804424473,Stub,199047300.0
Salmaan Taseer,Pakistan,804431409,GA,199047300.0
Syed Muhammad Asghar Shah,Pakistan,804492380,Start,199047300.0
Rana Afzaal Hussain,Pakistan,804517259,Start,199047300.0
Khurshid Anwar (Major),Pakistan,804565270,Start,199047300.0
Tahira Aurangzeb,Pakistan,804637438,Stub,199047300.0
Marvi Mazhar,Pakistan,804664538,Stub,199047300.0
Bilal Yasin,Pakistan,804699410,Stub,199047300.0
Zafarullah Khan (lawyer),Pakistan,804701063,Stub,199047300.0
Akbar Bugti,Pakistan,804778423,C,199047300.0
Faryal Talpur,Pakistan,804844369,C,199047300.0
Khalid Anwer,Pakistan,804911060,Start,199047300.0
Habibullah Khan Tarin,Pakistan,804923349,Stub,199047300.0
Mian Iftikharuddin,Pakistan,804974525,C,199047300.0
Muhammad Jamil Malik,Pakistan,804994336,Stub,199047300.0
Khadim Hussain Wattoo,Pakistan,805017978,Stub,199047300.0
Farooq Haider Khan,Pakistan,805117048,Start,199047300.0
Anwar Hayat Khan,Pakistan,805128937,Stub,199047300.0
Abdul Matin Khan,Pakistan,805146705,Start,199047300.0
Jan Ali Changezi,Pakistan,805208900,Stub,199047300.0
Rana Sanaullah Khan,Pakistan,805260821,Start,199047300.0
Imran Khan,Pakistan,805263257,FA,199047300.0
Maleeha Lodhi,Pakistan,805431799,GA,199047300.0
Murtaza Bhutto,Pakistan,805451514,C,199047300.0
Khan Muhammad Khan,Pakistan,805453518,B,199047300.0
Jahan Zeb of Swat,Pakistan,805460765,C,199047300.0
Ghulam Muhammad Khan Mahar,Pakistan,805474516,Start,199047300.0
Istiqbal Khan,Pakistan,805493122,Stub,199047300.0
Marriyum Aurangzeb,Pakistan,805494376,C,199047300.0
Kulsoom Nawaz Sharif,Pakistan,805511480,C,199047300.0
Malik Khizar Hayat Tiwana,Pakistan,805574783,Start,199047300.0
Zil-e-Huma Usman,Pakistan,805576347,Stub,199047300.0
Malik Mehr un Nisa Afridi,Pakistan,805621756,C,199047300.0
Qari Muhammad Yousuf,Pakistan,805628232,Start,199047300.0
Muhammad Jamal ud Din,Pakistan,805628537,Stub,199047300.0
Shahida Akhtar Ali,Pakistan,805629447,Stub,199047300.0
Aliya Kamran,Pakistan,805629686,Stub,199047300.0
