country,page,last_edit
Kenya,Japhet Kareke Mbiuki,763047188
Kenya,Kinuthia Mbugua,801844978
Kenya,Robert Mbui,763540644
Kenya,Julius Kibiwott Melly,794979175
Kenya,Katoo Ole Metito,728613984
Kenya,Mwandawiro Mghanga,728614002
Kenya,Washington Jakoyo Midiwo,800976097
Kenya,Ntoitha M'mithiaru,728613993
Kenya,Abdikadir Hussein Mohamed,775476334
Kenya,Ali Mohamud Mohamed,728614017
Kenya,Mohamed Maalim Mohamud,775996384
Kenya,Robert Onsare Monda,799741904
Kenya,Patrick Kariuki Muiruri,776181299
Kenya,Jackson Kasanga Mulwa,777144312
Kenya,Gideon Mung'aro,777523575
Kenya,Kibiwott Munge,723535564
Kenya,Victor Munyaka,777801545
Kenya,Daniel Muoki,744456849
Kenya,Isaac Mulatya Muoki,778458989
Kenya,Erastus Kihara Mureithi,778840246
Kenya,Julius Murgor,778880929
Kenya,Ndiritu Muriithi,777520559
Kenya,Eric Mutua,779076444
Kenya,Thomas Ludindi Mwadeghu,728613976
Kenya,Mwalimu Masudi Mwahima,728614137
Kenya,Danson Mwazo Mwakulegwa,728613996
Kenya,Chirau Ali Mwakwere,795784022
Kenya,Kassim Mwamzandi,728613883
Kenya,Elijah Mwangale,728613970
Kenya,Barnabas Muturi Mwangi,782615734
Kenya,Calist Andrew Mwatela,728614009
Kenya,Erastus J. O. Mwencha,728613954
Kenya,David Mwiraria,699341277
Kenya,Kilemi Mwiria,728614155
Kenya,John Mwirichia,791469113
Kenya,Alex Muthengi Mwiru,797586178
Kenya,Burudi Nabwera,787664907
Kenya,Rosalyn Nandwa,723807310
Kenya,Josephat Koli Nanok,749322828
Kenya,Gideon Ndambuki,749960863
Kenya,Peter Njeru Ndwiga,797626931
Kenya,Kipng'eno Arap Ng'eny,792658527
Kenya,Lewis Nguyai Nganga,753690318
Kenya,Mbadi John Ng'ongo,753680679
Kenya,David Mwaniki Ngugi,752918826
Kenya,Gitau wa Njenga,753712004
Kenya,James Njiru,772607266
Kenya,Ngethe Njoroge,749503310
Kenya,Humphrey Kimani Njuguna,753553048
Kenya,Joseph Ole Nkaissery,762923558
Kenya,William Ole Ntimama,763528596
Kenya,Charles Mutisya Nyamai,763560909
Kenya,Francis Thombe Nyammo,728614265
Kenya,George Nyamweya,763338987
Kenya,Alfred Odhiambo,713812142
Kenya,Peter Ochieng Odoyo,803367951
Kenya,Martin Otieno Ogindo,799720741
Kenya,Oburu Odinga,774148080
Kenya,Ahmed Abdi Ogle,743800296
Kenya,Chris Okemo,775978319
Kenya,Moses ole Sakuda,723301153
Kenya,Peter Oloo-Aringo,791763444
Kenya,Patrick Ayiecho Olweny,777551767
Kenya,Wilfred Moriasi Ombui,779011537
Kenya,Cyprian Ojwang Omollo,728614091
Kenya,Sam Ongeri,783739335
Kenya,Charles Onyancha,802633990
Kenya,Grace Onyango,757796563
Kenya,Richard Momoima Onyonka,739402154
Kenya,Zebedeo John Opore,803055226
Kenya,Wilber Otichilo,754539556
Kenya,Dalmas Otieno,749372687
Kenya,Frederick Outa Otieno,776523171
Kenya,Paul Otuoma,750745985
Kenya,Robert Pukose,800333752
Kenya,James Kwanya Rege,728614478
Kenya,Ali Roba,728614385
Kenya,Henry Rotich,774350502
Kenya,Charles Rubia,730470106
Kenya,Alfred Sambu,798227232
Kenya,Shakeel Shabbir,735263515
Kenya,Soita Shitanda,732991530
Kenya,David Eseli Simiyu,798351355
Kenya,Musa Sirma,728614428
Kenya,Israel Somen,752443944
Kenya,Aden Sugow,730091628
Kenya,Irshadali Sumra,787391046
Kenya,Julius Lekakeny Sunkuli,759973565
Kenya,Sasura Hussein Tarry,790145123
Kenya,George Thuo,749968927
Kenya,Fahim Yasin Twaha,788134156
Kenya,Clement Kungu Waibara,794650852
Kenya,Ferdinand Waititu,803994295
Kenya,Munyua Waiyaki,793585442
Kenya,Wakoli Bifwoli,749550481
Kenya,Eugene Wamalwa,719237570
Kenya,Clement Muchiri Wambugu,784422245
Kenya,Namesyus Warugongo,794291790
Kenya,Benjamin Jomo Washiali,799866898
Kenya,Dick Wathika,762624528
Kenya,Noah Wekesa,757812559
Kenya,David Were,736864588
Kenya,Edwin Ochieng Yinda,796255913
Kenya,Omar Mbwana Zonga,774333714
Kenya,Abdilatif Abdalla,762846269
Kenya,Mohamed Abdi Affey,796853680
Kenya,Dennis Akumu,785668987
Kenya,Ali Aden Lord,805261222
Kenya,James Beauttah,671032132
Kenya,Elijah Omolo Agar,794682850
Kenya,Joseph Hellon,664793790
Kenya,Ibrahim Ali Hussein,806087740
Kenya,Mutea Iringo,713871389
Kenya,Janet ong'era,802565760
Kenya,Moses Otieno Kajwang,805008963
Kenya,Kingwa Kamencu,802731648
Kenya,Irungu Kang'ata,787336224
Kenya,Phares Oluoch Kanindo,728613841
Kenya,Daniel Karaba,774335418
Kenya,Eric Edward Khasakhala,799360540
Kenya,Khatib Mwashetani,795800699
Kenya,Death of Mutula Kilonzo,709821199
Kenya,Francis Kimemia,790465094
Kenya,Hosea Kiplagat,806164856
Kenya,Samuel Kivuitu,787488755
Kenya,Nixon Kiprotich Korir,799428803
Kenya,Kipsengeret Koros,788130378
Kenya,Davidson Ngibuini Kuguru,776248253
Kenya,Moses Kuria,728614550
Kenya,Augustine Lotodo,805151826
Kenya,Cleopa Kilonzo Mailu,759763616
Kenya,Maurice S. Makhanu,728614586
Kenya,Marere wa Mwachai,742096045
Kenya,Eliud Mathu,803510837
Kenya,Jonathan Mwangangi Mueke,728614415
Kenya,Muriithi Kagai,741754138
Kenya,Silas Muriuki,787476356
Kenya,Kinuthia Murugu,802460649
Kenya,Amram Musungu,797765387
Kenya,Francis Muthaura,800562707
Kenya,Gideon Mwiti,746994538
Kenya,Hon Stanley Nyaga Kithung'a,747009561
Kenya,Reuben Sechele Nyangweso,744295688
Kenya,William Odongo Omamo,803928076
Kenya,Ibrahim A. Saney,805572440
Kenya,Kimaiyo Sego,802117133
Kenya,Lawrence Sifuna,787316100
Kenya,Harry Thuku,799717467
Kenya,Quincy Timberlake,801312658
Kenya,Tiras Nyingi Ngahu,796689821
Kenya,Benedict Wachira,770878318
Kenya,Machel Waikenda,799981807
Kenya,Hassan Wario,739284201
Kiribati,Nei Meme,725657080
Kiribati,Teima Onorio,795293070
Kiribati,Tekarei Russell,787214879
Kiribati,Tembinok',795804367
Kiribati,Tebao Awerika,725657037
Kiribati,Rimeta Beniamina,692502721
Kiribati,Taomati Iuta,723626706
Kiribati,Tetaua Taitai,725657098
Kiribati,Abureti Takaio,791559101
Kiribati,Tekiree Tamuera,782225198
Kiribati,Teatao Teannaki,799925801
Kiribati,Ata Teaotai,771918971
Kiribati,Teuea Toatu,728614240
Kiribati,Tekiau Aretaateta,773072577
Kiribati,David Ariu Christopher,788579974
Kiribati,Matiota Kairo,798122765
Kiribati,Tetaake Kwong,783114196
Kiribati,Taneti Mamau,744009008
Kiribati,Kourabi Nenem,803811488
Kiribati,Ieremia Tabai,757618256
Kiribati,Kirata Temamaka,692502986
Kiribati,Tewareka Tentoa,745332249
Kiribati,Mote Terukaio,800773373
Kiribati,Beniamina Tinga,725657068
Kiribati,Anote Tong,721129943
Kiribati,Harry Tong,794641726
Kiribati,Paulo Vanualailai,729571563
Kiribati,President of Kiribati,716829027
Kiribati,Tion Otang,722319064
Kiribati,Teburoro Tito,803811435
Kiribati,Template:KiribatiPresidents,776901754
Kiribati,Vice-President of Kiribati,710165810
Kiribati,Template:KiribatiVice-Presidents,729571529
"Korea, South",Bak Gyusu,803277194
"Korea, South",Bak Jega,803277250
"Korea, South",Choe Hang (Joseon civil minister),780442459
"Korea, South",Choe Myeong-gil,799275619
"Korea, South",Choe Ik-hyeon,801541610
"Korea, South",Jeong In-hong,798804327
"Korea, South",Gim Hyowon,797521133
"Korea, South",Gim Jil,766618027
"Korea, South",Gim Jip,781164797
"Korea, South",Gim Seokju,797790889
"Korea, South",Ha Ryun,805735642
"Korea, South",Ha Wiji,775933820
"Korea, South",Heo Mok,799243561
"Korea, South",Hwang Yun-gil,797302131
"Korea, South",Hwangbo In,722420794
"Korea, South",Jo Sik,797204305
"Korea, South",Kim Cheon-il,805206719
"Korea, South",Kim Seong-il,785940896
"Korea, South",Mun Ikjeom,788801029
"Korea, South",Pak Paengnyeon,806121281
"Korea, South",Ryu Sunjeong,776759832
"Korea, South",Seong Huian,800271205
"Korea, South",Seong Sam-mun,764975202
"Korea, South",Seong Seung,787962205
"Korea, South",Sim Euigyeom,761863449
"Korea, South",Soh Jaipil,766699359
"Korea, South",Soh Kwang-pom,778930323
"Korea, South",Prince Yangnyeong,778257660
"Korea, South",Yi Gae,746075383
"Korea, South",Yi Sanhae,774015441
"Korea, South",Yu Eung-bu,724240738
"Korea, South",Yu Seong-won,787065740
"Korea, South",Yun Hyu,804315050
"Korea, South",Yun Jeung,787278512
"Korea, South",Yun Seondo,788605544
"Korea, South",Cho Yon-jun,804815562
"Korea, South",Choe Yong-gon (vice-premier),790419514
"Korea, South",Chu Yong-ha,788748867
"Korea, South",Han Kil-son,788605797
"Korea, South",Ho Ka-i,722372703
"Korea, South",Ju Kyu-chang,775928483
"Korea, South",Kang Ha-guk,797733673
"Korea, South",Kang Hyong-bong,722821468
"Korea, South",Kang Ki-sop,788747416
"Korea, South",Kang Kwan-il,788729537
"Korea, South",Kang Kwan-ju,772391926
"Korea, South",Kang Min-chol,707387967
"Korea, South",Kang Mun-sok,756020666
"Korea, South",Kang Nung-su,805584958
"Korea, South",Kang Phyo-yong,805559066
"Korea, South",Kang Tong-yun,805658121
"Korea, South",Kang Yong-sop,806073213
"Korea, South",Kim Jong Suk (government official),754056660
"Korea, South",Kim Chon-hae,795546193
"Korea, South",Kim Il-chol,803198174
"Korea, South",Kim Kyong-hui,726602391
"Korea, South",Kim Pong-chol,801024492
"Korea, South",Kim Rak-gyom,706236661
"Korea, South",Kim Ung,764985462
"Korea, South",Kim Yong-ju,804968583
"Korea, South",List of officials purged and executed by Kim Jong-un,797790785
"Korea, South",North Korean cult of personality,804817574
"Korea, South",O Sang-hon,800897096
"Korea, South",Pak Chun-hwa,795546214
"Korea, South",Ri Man-gon,781763272
"Korea, South",Ri Yong-mu,770610211
"Korea, South",Ro Song-sil,795546218
"Korea, South",Yang Bin (businessman),781756552
"Korea, South",Yang Hyong-sop,724244155
"Korea, South",Yun Jong-rin,803189343
"Korea, South",Ban Ki-moon,805959304
"Korea, South",Chang Sŏng-min,788437529
"Korea, South",Cheon Ho-sun,787319404
"Korea, South",Cho Hun-hyun,793901217
"Korea, South",Choi Jong-won,804817589
"Korea, South",Choi Sae-hwang,797790975
"Korea, South",Chun Yung-woo,804320456
"Korea, South",Chung Chil-sung,792435244
"Korea, South",Chung Doo-un,778914538
"Korea, South",Chung Won-shik,798385390
"Korea, South",Gim Du-han,798980515
"Korea, South",Hong Sook-ja,721322237
"Korea, South",Hong Jun-pyo,805787270
"Korea, South",Hwang Woo-yea,726856714
"Korea, South",Kim Hyong-uk,766617071
"Korea, South",Jang Tae-wan,802853557
"Korea, South",Jee Man-won,797791013
"Korea, South",Jeon Yeo-ok,793026670
"Korea, South",Jeong Seung-hwa,804165412
"Korea, South",Kang Yong-suk,805695382
"Korea, South",Kim Hanjung,805696446
"Korea, South",Kim Byung-kee,770531685
"Korea, South",Kim Choong-soo,722420728
"Korea, South",Kim Doo-kwan,805787362
"Korea, South",Kim Eul-dong,800488655
"Korea, South",Kim Se-jin (politician),793548617
"Korea, South",Kim Yong-woo,763729353
"Korea, South",Yun-Tae Kim,805875962
"Korea, South",Lee Nak-yeon,795290540
"Korea, South",Lee Chul-woo,768389013
"Korea, South",Lee In-je,788392948
"Korea, South",Lee Ki-poong,804816420
"Korea, South",Lee Sang-deuk,797696038
"Korea, South",Min Jong-gi,805106658
"Korea, South",Moon Dae-sung,799082374
"Korea, South",Moon Hee-sang,775931704
"Korea, South",Moon Jae-in,803476064
"Korea, South",Moon Sung-hyun,785485232
"Korea, South",Moon Sung-keun,795430994
"Korea, South",Pak Hon-yong,777038528
"Korea, South",Pak Tongjin,771489683
"Korea, South",Park Myung-keun,804242783
"Korea, South",Park Jong-sun,797070016
"Korea, South",Park Seh-jik,797791000
"Korea, South",Park Seung,799573515
"Korea, South",Shin Jeong-yil,800115607
"Korea, South",Shin Kuhn,793977966
"Korea, South",Shin Seong-il,790187829
"Korea, South",Song Ja,788537338
"Korea, South",Sunwoo Hwi,793054811
"Korea, South",Yi Si-yeong,718134464
"Korea, South",Yun Chi-chang,722739706
"Korea, South",Yun Il-seon,795546269
"Korea, South",Yun Young-sun (minister),804973495
"Korea, South",Alexandra Kim,806074057
"Korea, South",Park Cha-jeong,707417047
"Korea, South",Chang Deok-soo,779579628
"Korea, South",Cho Man-sik,803168425
"Korea, South",Cho Bong-am,725975201
"Korea, South",Choe Sang-rim,805684300
"Korea, South",Gim Ikhun,764979199
"Korea, South",Kim Koo,783818556
"Korea, South",Kim Kyu-sik,790188625
"Korea, South",Kim Ok-gyun,777079186
"Korea, South",Lyuh Woon-hyung,800303645
"Korea, South",Min Won-sik,770896283
"Korea, South",Ok Kwan-bin,799575124
"Korea, South",Seo Jae-chang,797070033
"Korea, South",Song Jin-woo (journalist),774019979
"Korea, South",Governor-General of Korea,723082428
"Korea, South",List of Japanese Governors-General of Korea,801832752
"Korea, South",Nobuyuki Abe,797890745
"Korea, South",Hasegawa Yoshimichi,804816451
"Korea, South",Kuniaki Koiso,806209153
"Korea, South",Jirō Minami,800642901
"Korea, South",Saitō Makoto,801307427
"Korea, South",Terauchi Masatake,804816108
"Korea, South",Kazushige Ugaki,763776345
"Korea, South",Yamanashi Hanzō,770756770
"Korea, South",Gungnyeo,757933900
"Korea, South",Hui-bin Jang,705419921
"Korea, South",Sanggung,788938026
"Korea, South",Kim dynasty (North Korea),705420143
"Korea, South",List of Prime Ministers of Korea,705420162
"Korea, South",Prime Minister of Imperial Korea,705420173
"Korea, South",Bak Yeonghyo,790471209
"Korea, South",Kim Hong-jip,798775829
"Korea, South",Pak Chesoon,804533997
"Korea, South",Syngman Rhee,800587230
"Korea, South",Chough Pyung-ok,781806987
"Korea, South",Gapsin Coup,788583377
"Korea, South",Independence Club,787978743
"Korea, South",Independence Gate,801018765
"Korea, South",Lee Kyu-wan,803610442
"Korea, South",People's joint association,776025649
"Korea, South",Philip Jaisohn (statue),800362043
"Korea, South",Tongnip Sinmun,778395726
"Korea, South",Yeongeunmun,801122572
"Korea, South",Template:Korea-politician-stub,794344917
"Korea, South",Template:Korea-activist-stub,784233399
"Korea, South",Template:NorthKorea-politician-stub,801185014
"Korea, South",An Chang-ryon,797070010
"Korea, South",An Kyong-ho,797070013
"Korea, South",An Min-chol,798806343
"Korea, South",An Myong-ok,723825088
"Korea, South",An Yong-hyon,766617494
"Korea, South",Bak Jeongyang,800338701
"Korea, South",Bak Wonjong,794283946
"Korea, South",Choe Chun Sik,769226708
"Korea, South",Choe Deok-sin,710128260
"Korea, South",Choe Pu-il,800588156
"Korea, South",Choe Su-hon,793992660
"Korea, South",Han Song-ryol,777827798
"Korea, South",Han Tae-song (diplomat),786126293
"Korea, South",Ho Dam,805207730
"Korea, South",Hong Jong-u,780714034
"Korea, South",Hong Song-nam,805555802
"Korea, South",Hong Uwon,797070025
"Korea, South",Jeong Nan-jeong,794690792
"Korea, South",Jeong Yol,796493709
"Korea, South",Jon In-chan,797070030
"Korea, South",Kang Pan-sok,797070032
"Korea, South",Kang Song-san,791160377
"Korea, South",Kim Chol,775843758
"Korea, South",Kim Dal-hyon,805452276
"Korea, South",Kim Il (politician),797070040
"Korea, South",Kim Ki-nam,797070042
"Korea, South",Kim Ok,806069905
"Korea, South",Kim Sung-ae,806069133
"Korea, South",Kim Tok-hun,713655338
"Korea, South",Kim Wan-su,775830671
"Korea, South",Kim Won-hong,782623474
"Korea, South",Kim Yong-chol,775363256
"Korea, South",Kim Yong-il,785899763
"Korea, South",Kim Yong-jae,764189693
"Korea, South",Kim Young-il,778937252
"Korea, South",Kwak Yi-kyong,766618097
"Korea, South",Lee Ja-kyum,715553965
"Korea, South",Lee Lyang,723865247
"Korea, South",Mun Song-sul,640214913
"Korea, South",Myocheong,722236887
"Korea, South",Pae Tal-jun,797028964
"Korea, South",Paek Hak-rim,791599868
"Korea, South",Paek Nam-il,769730818
"Korea, South",Paek Se-bong,769730859
"Korea, South",Paek Se-yun,769731158
"Korea, South",Pak Chang-ok,705426772
"Korea, South",Pak Chang-sik,705426676
"Korea, South",Pak Chun-hong,802753114
"Korea, South",Pak Kyong-sam,705426756
"Korea, South",Pak Nam-gi,792007741
"Korea, South",Pak Se-yong,729463035
"Korea, South",Pak Song-chol,793925216
"Korea, South",Pak To-chun,790659807
"Korea, South",Pak Yong-sik,799635574
"Korea, South",Pang Chol-gap,800270398
"Korea, South",Park Eun-sik,801707343
"Korea, South",Ri Je-gang,798653258
"Korea, South",Ri Jong-ok,804816016
"Korea, South",Ri Kun-mo,767354167
"Korea, South",Ri Myong-su,799635602
"Korea, South",Ro Tu-chol,799635659
"Korea, South",Ryu Mi-yong,764763414
"Korea, South",Sam of Gojoseon,769732949
"Korea, South",Seonghan of Silla,781812539
"Korea, South",Sin Sukju,796864047
"Korea, South",Sin Son-ho,797806070
"Korea, South",So Chol,801431787
"Korea, South",So Kwan-hui,797019806
"Korea, South",Wang Jha-ji,766131146
"Korea, South",Yang Sun-im,800191820
"Korea, South",Yon Hyong-muk,721906371
"Korea, South",Yu Hyeongwon,725046275
"Korea, South",Yun Chi-sung,781808107
"Korea, South",Yun Chi-wang,805558132
"Korea, South",Yun Im,722001807
"Korea, South",Yun Won-hyung,723071652
"Korea, South",Yun Yeong-ryeol,772650831
"Korea, South",An Bangjun,788612974
"Korea, South",Bak Jungyang,789009488
"Korea, South",Choe Bu,797183093
"Korea, South",Choe Manri,790056405
"Korea, South",Five Eulsa Traitors,756194378
"Korea, South",Gil Jae,763943128
"Korea, South",Gim Manjung,795690177
"Korea, South",Gim Yuk,805687729
"Korea, South",Gwon Sangha,803017371
"Korea, South",Han Eum,803329075
"Korea, South",Heo Jeok,804329346
"Korea, South",Hong Jung-wook,758868115
"Korea, South",Hwang Gi-cheon,721268941
"Korea, South",Jang Hyeongwang,796288571
"Korea, South",Jeong Cheol,796840551
"Korea, South",Jo So-ang,797793617
"Korea, South",Kim Gap-sun,797294137
"Korea, South",Lee Hoe-yeong,797204242
"Korea, South",Lim Heon-yong,795546212
"Korea, South",Min Yeong-chan,776273327
"Korea, South",Myeongnim Dap-bu,796983268
"Korea, South",No Choe,788729652
"Korea, South",No In,688223728
"Korea, South",Shim Soon-taek,796829344
"Korea, South",Song Byeong-jun,800897878
"Korea, South",Song Ikpil,805596272
"Korea, South",Song In,779362580
"Korea, South",Song Jun-gil,714453764
"Korea, South",Song Si-yeol,720643455
"Korea, South",Ye Wanyong,759510973
"Korea, South",Yeom Dong-jin,796864173
"Korea, South",Yeon Namsan,796864214
"Korea, South",Yi Dong-hwi,726033768
"Korea, South",Yi Jehyeon,797890729
"Korea, South",Yi Kwang-su,775938263
"Korea, South",Yu Chin-san,797889698
"Korea, South",Yu Kil-chun,797890818
"Korea, South",Yun Chi-ho,797890846
"Korea, South",Yun Chi-oh,785313221
"Korea, South",Yun Doo-su,801310400
"Korea, South",Yun Geun-su,719482353
"Korea, South",Yun Ung-nyeol,707065861
Kosovo,Flora Brovina,756194545
Kosovo,Vlora Çitaku,799467569
Kosovo,Albulena Haxhiu,803170294
Kosovo,Atifete Jahjaga,722185772
Kosovo,Kaqusha Jashari,739519481
Kosovo,Garentina Kraja,805789230
Kosovo,Edita Tahiri,722683591
Kosovo,Bekim Çollaku,788640081
Kosovo,Branislav Grbić,788640245
Kosovo,Lutfi Haziri,801324100
Kosovo,Enver Hoxhaj,803747865
Kosovo,Memli Krasniqi,804269289
Kosovo,Mimoza Kusari-Lila,788258267
Kosovo,Petrit Selimi,760533561
Kosovo,Kujtim Shala,739044034
Kosovo,Hashim Thaçi,728968614
Kosovo,Mahir Yağcılar,801863233
Kosovo,President of Kosovo,799616226
Kosovo,Jakup Krasniqi,758950312
Kosovo,Ibrahim Rugova,798062118
Kosovo,Fatmir Sejdiu,800472658
Kosovo,Template:Presidents of Kosovo,803008998
Kosovo,Prime Minister of Kosovo,802634477
Kosovo,Agim Çeku,805212559
Kosovo,Nexhat Daci,786373782
Kosovo,Ramush Haradinaj,772861018
Kosovo,Bajram Kosumi,787000827
Kosovo,Isa Mustafa,802444443
Kosovo,Bajram Rexhepi,804741529
Kosovo,Ilija Vakić,725079093
Kosovo,Template:Prime Ministers of Kosovo,724072648
Kosovo,Hykmete Bajrami,804814938
Kosovo,Sejdo Bajramović,759148068
Kosovo,Fadil Ferati,800454302
Kosovo,Dardan Gashi,804252781
Kosovo,Ibrahim Gashi,802437935
Kosovo,Bajram Gecaj,805156722
Kosovo,Mulla Idriz Gjilani,801821072
Kosovo,Adem Grabovci,788466608
Kosovo,Oliver Ivanović,799894283
Kosovo,Aleksandar Jablanović,795447927
Kosovo,Ragip Jashari,717475054
Kosovo,Gezim Kasapolli,805206519
Kosovo,Glauk Konjufca,798989553
Kosovo,Rrahman Morina,785106924
Kosovo,Bogoljub Nedeljković,805213166
Kosovo,Bahri Oruçi,805853471
Kosovo,Hasan Prishtina,801820625
Kosovo,Kadri Prishtina,806255157
Kosovo,Gazmend Pula,714453644
Kosovo,Rexhai Surroi,778198514
Kosovo,Dragan Velić,803886816
Kosovo,Sulejman Vokshi,796342619
Kosovo,Visar Ymeri,760533560
Kuwait,Aseel al-Awadhi,805360792
Kuwait,Rola Dashti,749828657
Kuwait,Safa Al Hashem,761628121
Kuwait,Taibah Al-Ibrahim,797474291
Kuwait,Salwa al-Jassar,780592881
Kuwait,Massouma al-Mubarak,799806440
Kuwait,Nouriya Al-Subaih,800821907
Kuwait,List of emirs of Kuwait,783592151
Kuwait,Abdullah II Al-Sabah,802436404
Kuwait,Abdullah I Al-Sabah,805287882
Kuwait,Abdullah Al-Salim Al-Sabah,796299163
Kuwait,Ahmad Al-Jaber Al-Sabah,775325009
Kuwait,Alaa Hussein Ali,794407772
Kuwait,Jaber I Al-Sabah,804838615
Kuwait,Jaber II Al-Sabah,736354462
Kuwait,Jaber Al-Ahmad Al-Sabah,756940378
Kuwait,Mubarak Al-Sabah,712116807
Kuwait,Muhammad Al-Sabah,794559064
Kuwait,Aziz Saleh Nuhmah,806221820
Kuwait,Saad Al-Salim Al-Sabah,716656122
Kuwait,Sabah I bin Jaber,727406050
Kuwait,Sabah II Al-Sabah,804217820
Kuwait,Sabah Al-Ahmad Al-Jaber Al-Sabah,783592286
Kuwait,Sabah Al-Salim Al-Sabah,802436596
Kuwait,Salim Al-Mubarak Al-Sabah,760534019
Kuwait,Mohammed Abdullah Al-Ajmi,755873698
Kuwait,Ali Hussain Al-Awadhi,780214466
Kuwait,Saad Bin Tefla,718498487
Kuwait,Ibrahim Khraibut,777667110
Kuwait,Ibrahim Al-Mudhaf,796885347
Kuwait,Nabil Al Fadl,794302696
Kuwait,Ahmad Al Khalid Al Sabah,745757718
Kuwait,Khaled Al Jarrah Al Sabah,788557231
Kuwait,Mohammad Al Khalid Al Sabah,785734462
Kuwait,Sabah Al-Khalid Al-Sabah,799046185
Kuwait,Salem Abdulaziz Al Sabah,799046858
Kuwait,Salem Al-Ali Al-Sabah,771058046
Kuwait,Mohammed Al-Sanousi,709788113
Kuwait,Waleed Al-Tabtabaie,760533559
Kyrgyzstan,Bermet Akayeva,804010350
Kyrgyzstan,Kalima Amankulova,805188679
Kyrgyzstan,Raisa Atambayeva,798961412
Kyrgyzstan,Kurmanjan Datka,783592749
Kyrgyzstan,Tolekan Ismailova,735943264
Kyrgyzstan,Jyldyz Joldosheva,802049702
Kyrgyzstan,Roza Otunbayeva,790603354
Kyrgyzstan,Cholpon Sultanbekova,795974359
Kyrgyzstan,Zamira Sydykova,802436722
Kyrgyzstan,Maryam Tugambayeva,802438284
Kyrgyzstan,Toktayym Ümötalieva,788529501
Kyrgyzstan,Bayman Erkinbaev,800054110
